,image,DICE,challenge_FP,challenge_FN
0,PETCT_b1219c408b_10042002.nii.gz,0.7621283255086072,0.0,5.088377574920655
1,PETCT_ca89066e44_08112005.nii.gz,0.7395808620007909,16.434588695526124,0.024882041931152343
2,PETCT_a3ce52b2a8_11152003.nii.gz,0.0,3.0729321784973145,0.0
3,PETCT_99e5728030_04182002.nii.gz,0.7398444252376837,39.537564628601075,2.17717866897583
4,PETCT_68ef307665_05162003.nii.gz,0.0,2.1149735641479492,0.0
5,PETCT_f144b214af_02232001.nii.gz,0.8007682199535024,5.088377574920655,0.024882041931152343
6,PETCT_e69152b6b4_01262004.nii.gz,0.7170918766630145,3.1724603462219236,24.14802169418335
7,PETCT_4a72eeb991_12232005.nii.gz,,0.0,0.0
8,PETCT_89fb723947_09032000.nii.gz,0.8480907502363287,0.26126144027709963,0.0
9,PETCT_562294be56_04282003.nii.gz,0.0,0.6469330902099609,0.0
10,PETCT_824c6a0014_12182005.nii.gz,0.0,10.997862533569336,0.0
11,PETCT_661ddc60e0_03082002.nii.gz,0.41144114411441146,5.9592490425109865,0.0
12,PETCT_4760c0139a_01262006.nii.gz,,0.0,0.0
13,PETCT_2922971d0f_07192003.nii.gz,0.0,107.42821603775025,0.0
14,PETCT_d7ca3d4aaa_07052003.nii.gz,0.06037735849056604,24.558575386047362,0.0
15,PETCT_c7dc6f848c_02022006.nii.gz,0.0,29.28616335296631,0.0
16,PETCT_2f587d00b1_09272004.nii.gz,0.0,3.6701011848449707,0.0
17,PETCT_277fc3c67c_11152003.nii.gz,0.0,50.75936553955078,0.0
18,PETCT_c58b637e17_06112005.nii.gz,0.0,0.3981126708984375,0.0
19,PETCT_ed7abf4433_12062002.nii.gz,0.0,10.749042114257811,0.0
20,PETCT_8de70b5cd7_07222002.nii.gz,0.0,8.80824284362793,0.0
21,PETCT_572fca6b44_05232005.nii.gz,0.0,1.443158432006836,0.0
22,PETCT_ed9fa4eff1_05112001.nii.gz,0.6780606453705205,28.577025157928468,22.61777611541748
23,PETCT_a3ce52b2a8_10192002.nii.gz,0.0,3.645219142913818,0.0
24,PETCT_08cdb15e0b_11212003.nii.gz,0.741570206341218,0.6718151321411132,16.136004192352296
25,PETCT_cb83710e3d_03102006.nii.gz,0.0,1.4182763900756836,0.0
26,PETCT_76ebd5c736_12292005.nii.gz,0.48214285714285715,0.48519981765747067,0.796225341796875
27,PETCT_ea051a3e6c_10222004.nii.gz,0.706183512033404,7.974694438934326,147.25192414855957
28,PETCT_cc5c58c82d_07262001.nii.gz,0.9302347730844326,1.2938661804199219,0.14929225158691406
29,PETCT_62a78a061f_08292005.nii.gz,0.0,0.037323062896728515,0.0
30,PETCT_61348439bf_07242005.nii.gz,0.40885697187312986,29.000019870758056,10.17675514984131
31,PETCT_2745fb1adb_12212002.nii.gz,0.0,0.012441020965576172,0.0
32,PETCT_0dbf2c2731_10272005.nii.gz,,0.0,0.0
33,PETCT_5a58935b68_12062002.nii.gz,0.7783701759422549,31.774367546081542,0.0
34,PETCT_642d6c78d6_09102005.nii.gz,0.0,0.5225228805541993,0.0
35,PETCT_29b372cb99_11172006.nii.gz,0.0,3.8691575202941895,0.0
36,PETCT_02ba7e20f5_10122001.nii.gz,0.6797385620915033,2.3264709205627443,0.0
37,PETCT_4e3d83bfe3_09292003.nii.gz,0.0,22.592894073486327,0.0
38,PETCT_bdd21f5590_09142003.nii.gz,0.8791405550581916,0.18661531448364257,0.0
39,PETCT_9837205b34_09012002.nii.gz,0.772248955634287,27.65638960647583,0.0
40,PETCT_0f44cec2e6_09072003.nii.gz,0.063581640331076,58.38571139144897,1.2689841384887695
41,PETCT_642d6c78d6_05022005.nii.gz,0.9180268896982778,7.850284229278564,3.8691575202941895
42,PETCT_7cfaf65584_10282006.nii.gz,0.0,3.6576601638793944,0.0
43,PETCT_05d5a79faf_02252005.nii.gz,0.0,40.52040528488159,0.0
44,PETCT_3ba0277c0c_04262007.nii.gz,0.8656716417910447,0.07464612579345703,0.0
45,PETCT_e6b8b963b2_12222006.nii.gz,,0.0,0.0
46,PETCT_58f276897e_06192005.nii.gz,0.0,2.674819507598877,0.0
47,PETCT_ded50b1e68_02092006.nii.gz,0.0,83.76539416122436,0.0
48,PETCT_048981112f_07312005.nii.gz,0.0,17.454752414703368,0.0
49,PETCT_562294be56_11152003.nii.gz,0.0,0.26126144027709963,0.0
50,PETCT_ce629e2993_01132005.nii.gz,0.0,0.12441020965576172,0.0
51,PETCT_562294be56_10212002.nii.gz,,0.0,0.0
52,PETCT_770ee48d09_07152005.nii.gz,0.749803038829488,7.103822971343994,0.0
53,PETCT_54bed1d98f_05242003.nii.gz,0.0,0.6593741111755371,0.0
54,PETCT_2f9aec0275_10172003.nii.gz,0.0,0.024882041931152343,0.0
55,PETCT_20a607649d_01272007.nii.gz,0.9014927664146744,2.699701549530029,0.0
56,PETCT_442a09f90e_03162002.nii.gz,0.678727386150967,3.8815985412597653,15.538835186004638
57,PETCT_099b3fd402_01032003.nii.gz,0.0,1.094809844970703,11.557708477020263
58,PETCT_2b60c8135a_12092005.nii.gz,0.8798540962275095,1.5800096626281739,16.919788513183594
59,PETCT_3a4be713a1_11142002.nii.gz,0.7080144985904149,0.12441020965576172,0.0
60,PETCT_ae8c77a995_05182007.nii.gz,0.5707602339181287,0.0,3.2222244300842284
61,PETCT_f082a3d319_11082004.nii.gz,0.0,0.24882041931152343,0.0
62,PETCT_1e43e3d692_09192002.nii.gz,0.0,0.4105536918640137,0.0
63,PETCT_b2244b5591_05152003.nii.gz,0.7243434409588054,0.024882041931152343,7.900048313140869
64,PETCT_e2a729e21f_12232002.nii.gz,0.0,0.721579216003418,0.0
65,PETCT_baacf43b4f_02242003.nii.gz,0.42028985507246375,0.0,26.997015495300293
66,PETCT_38106fde84_02132003.nii.gz,,0.0,0.0
